Frequency (Hz),Channel 2 Magnitude (X),Channel 2 Phase (deg)
254086.3176359082,0.01978312318960694,89.99615340360236
259528.7047166022,0.02099031986492605,89.49661386464484
265087.6646903654,0.02195379263829768,89.90778769655299
270765.6944834907,0.02326743184119998,89.35034914292591
276565.3445050386,0.024313581511961,89.48343212311136
282489.2197924075,0.02564017902047948,89.4101981166808
288539.9811814428,0.02667711592870363,88.94472253083173
294720.3465016086,0.02783751070419028,88.84825564130691
301033.0917967584,0.02904735764799616,88.44682792215006
307481.0525720557,0.03020129468841754,88.00081117062007
314067.1250676014,0.03140319783604922,88.05784131027639
320794.2675593429,0.03250990175858005,87.75715237858202
327665.5016878467,0.03374746336181152,87.67066339984623
334683.913815533,0.03494022506390138,87.37905140646706
341852.6564129832,0.03616636620135796,87.10149071975479
349174.9494749375,0.03749739379016039,87.19248134348784
356654.0819666268,0.03864115469824125,86.98588797105906
364293.4133010806,0.03981948792379947,86.7432740310614
372096.3748480802,0.04112209279532,86.53127285642785
380066.4714754325,0.04255238734020645,86.45075732810827
388207.2831232553,0.04374144503592652,86.32126229685485
396522.4664119866,0.04514861614887492,86.32616925531562
405015.7562848316,0.04631034721611863,86.15360005655199
413690.9676853945,0.04778777534171846,86.06042723745782
422551.997271242,0.04911540429534353,86.01098933422355
431602.8251641699,0.0505164786525087,85.82459106309093
440847.516737962,0.05188271807890375,85.61491768633311
450290.2244444383,0.05323812644920894,85.61470203055561
459935.1896786185,0.05472299356020156,85.55895247010618
469786.7446838367,0.05616845383772766,85.48979845056347
479849.3144976599,0.05776944419857008,85.30206677863517
490127.4189394904,0.05934643010228847,85.27013139169681
500625.6746407379,0.06082482052182171,85.17241840463902
511348.7971184807,0.06246740277575361,84.99832253936356
522301.6028935398,0.06398916640730566,84.97941831443849
533489.0116539233,0.0656633448752941,84.8879327787547
544916.0484646108,0.06730399691726119,84.76189128634107
556587.8460246676,0.06895196363651142,84.62066614924611
568509.6469727086,0.0706916858278228,84.61440482918259
580686.8062417402,0.07240008106303322,84.48928970768236
593124.7934644448,0.07421711756075457,84.41336656616511
605829.195429984,0.07601863202669841,84.38362250062801
618805.7185934234,0.07784432197119515,84.18711961899771
632060.1916389114,0.07972809681084475,84.09681309042513
645598.5680977566,0.08160626941055954,83.98864751910361
659426.9290225843,0.08349062044727744,83.87840677213508
673551.4857187734,0.08558043149565374,83.78850435850825
687978.5825343953,0.08761670358790102,83.6617088519256
702714.6997099164,0.08969712393028195,83.63681917890875
717766.4562889352,0.09181126958114375,83.40089859585353
733140.61309127,0.09403849890427343,83.35622291374881
748844.0757497257,0.0961891994088566,83.15487619781968
764883.8978119061,0.09839608813365255,83.06341910595273
781267.2839084668,0.1006887462124093,82.94499957031479
798001.5929892301,0.1028273668110087,82.78364173033346
815094.3416286166,0.1053436791800804,82.68648282458537
832553.2074018731,0.1076724127014153,82.50271084934734
850386.0323336239,0.1101731800856591,82.38517857120738
868600.8264202813,0.1125945392188668,82.26090642161779
887205.771227911,0.1152258151944347,82.10327049447679
906209.2235671552,0.1178167872212281,81.92186626458016
925619.7192468744,0.1204622219762232,81.75671438143371
945445.976908192,0.1231924845689298,81.59187219258263
965696.9019406545,0.1259506244465733,81.4130457273688
986381.5904822833,0.1287823441196614,81.2607304624222
1007509.333505297,0.1316864424246044,81.07792651403182
1029089.620989352,0.1346667423268476,80.89036149186263
1051132.146184173,0.1375927201399623,80.736686594628
1073646.809963481,0.1406592443887087,80.53474779056216
1096643.725272186,0.1437543490072693,80.32217618768907
1120133.221668831,0.146845377288269,80.14069906854809
1144125.849965338,0.1501492136386867,79.94564853266159
1168632.38696613,0.1533253544901999,79.72589870562118
1193663.840308765,0.1566343262082122,79.5345325130255
1219231.453408251,0.1599832406501035,79.32306568810984
1245346.71050727,0.1634142118776652,79.10943666055806
1272021.341834573,0.1669628903180795,78.86260079013394
1299267.328873858,0.1705074856293286,78.6420537964259
1327096.909745518,0.1741838568712535,78.40248197920269
1355522.584703654,0.1778662237959507,78.18625064490719
1384557.121750829,0.1816624692395374,77.92206921009063
1414213.562373096,0.1855420521258959,77.67758957037157
1444505.227397856,0.1894069408411919,77.42108486921299
1475445.722977197,0.1933896895113351,77.18469434108214
1507048.946699393,0.1975935806587358,76.93044013434417
1539329.093831294,0.2016277219375012,76.67814615530095
1572300.663694449,0.2057688456986531,76.37997541051254
1605978.466177773,0.2100161405235815,76.11783488445333
1640377.628389739,0.2143866246029798,75.84665306366574
1675513.601453037,0.2187827119930609,75.56880282747618
1711402.167444779,0.2233509158617288,75.29565778912502
1748059.446485361,0.227936332193715,74.99903581427768
1785501.903979154,0.2327015051200374,74.7035857737299
1823746.358010305,0.2374798154367726,74.40777109153123
1862809.98689693,0.2423638456440942,74.0751513177282
1902710.336907129,0.2473335946248414,73.78342901311095
1943465.330140276,0.2523892745098802,73.43204559680483
1985093.272577099,0.2574832658584409,73.1092114112619
2027612.862302223,0.2627077824921542,72.76114692958505
2071043.197902801,0.2679589759079308,72.40152520383316
2115403.787047065,0.2733119707570995,72.04775597794827
2160714.555246609,0.2787072424738536,71.66882290984454
2206995.854806361,0.2842087007192703,71.30719372200041
2254268.47396626,0.2897670147042228,70.92225280002546
2302553.64623874,0.2953944795475748,70.53827440989389
2351873.059946216,0.301112831655272,70.14553933670197
2402248.867962864,0.3069556564198948,69.76247638814149
2453703.697665058,0.3128618934712548,69.35884474330223
2506260.661094938,0.3188659134214555,68.93759994847932
2559943.36534169,0.3249082441956459,68.52752145947331
2614775.923145169,0.3310594110531869,68.1119434644569
2670782.963726657,0.3373320796950064,67.66964532138883
2727989.643851607,0.343593300437764,67.23136468799999
2786421.659129339,0.3499373582591341,66.78817587325827
2846105.255554794,0.356461962060057,66.3446522865199
2907067.24129746,0.3629990104929763,65.87839550268905
2969334.998742855,0.3696891789632397,65.41997583608477
3032936.496791906,0.376348580709894,64.94496319699962
3097900.303423786,0.3831379372432466,64.45836409790235
3164255.598527835,0.3899246935900093,63.96873951970226
3232032.187010331,0.3967550588927009,63.46456526380076
3301260.512182007,0.403722500034268,62.95317035142794
3371971.669432316,0.4107807919317177,62.4383493198829
3444197.420196596,0.4178603043631832,61.89933413486375
3517970.206222397,0.4249463328196396,61.35302740632324
3593323.164141393,0.4321113988388618,60.77867836376011
3670290.140353409,0.4391829745050665,60.20794985247744
3748905.706229261,0.4459749265092324,59.60542960435156
3829205.173639224,0.4526148117220787,59.01989729452288
3911224.610814128,0.4590475005888872,58.45196003616518
3995000.858546166,0.4653920184826636,57.95069799798692
4080571.546736739,0.4721371001239364,57.48656736069812
4167975.111298726,0.4792487129138063,57.00386020620549
4257250.811420805,0.4868441152578286,56.49653046023691
4348438.747201556,0.4945553714386917,55.96057296377276
4441579.877661289,0.5023190587036066,55.40408877354483
4536716.039139659,0.510085363141545,54.8363057574494
4633889.964087366,0.5178617960180404,54.2449802157182
4733145.300260348,0.5255887909505029,53.6509927349708
4834526.630325104,0.5332721214848628,53.04450371675229
4938079.491883968,0.5410146959394769,52.43499459226318
5043850.397929289,0.5486504347919191,51.8148637699267
5151886.857735751,0.5561299540762703,51.19324127804407
5262237.398200178,0.5637387318967777,50.55989359006229
5374951.585638434,0.5713631119110792,49.93212521668482
5490080.048049195,0.5788792194557689,49.28774708801519
5607674.497854612,0.5865036915779565,48.64171021454746
5727787.755128046,0.5939424986120116,48.00230736446497
5850473.771319344,0.6013819227283771,47.34448673625316
5975787.65348829,0.6087915897480207,46.68760676813656
6103785.689057128,0.6161390397032233,46.01846454805494
6234525.371093257,0.6234615670653727,45.35177058240774
6368065.424133491,0.6306689760332514,44.69009408557541
6504465.830561439,0.6379346827303519,44.02337742867195
6643787.85754988,0.6450032562600628,43.34992207618356
6786094.08458023,0.6519997324457553,42.67199764655066
6931448.431551467,0.6588504003086142,41.99682424091642
7079916.187491118,0.6656326638949015,41.31284423164676
7231564.039881233,0.6723496425377636,40.63332320203104
7386460.104612502,0.6789156133681739,39.95648821470299
7544673.956579964,0.6853878775245167,39.27685573817745
7706276.66093407,0.6917252508442957,38.59233118566452
7871340.805001128,0.6978741626285818,37.91405714066431
8039940.530887445,0.7039318658293509,37.23816299016087
8212151.568781861,0.7097778530516453,36.55564402398409
8388051.270971585,0.715410988398823,35.89011265472206
8567718.646586632,0.7209985388982773,35.227624839855
8751234.397088479,0.7264473723433793,34.57839338046537
8938680.952518856,0.7317464396500399,33.93392295545187
9130142.508524969,0.7369006598817676,33.29665143672474
9325705.064177787,0.7421353672561031,32.68741513991454
9525456.460600369,0.7472546875152605,32.07127811150519
9729486.420423592,0.7524833920598366,31.46370277294348
9937886.588087,0.757638363300119,30.85459153983474
10150750.57100287,0.7627427114546836,30.25269712060635
10368173.98160199,0.7678153576058441,29.64263950058161
10590254.48028007,0.7727551181839847,29.03825491698601
10817091.81926394,0.7776885660887227,28.41950572683987
11048787.88741744,0.7825807528072725,27.80900783405339
11285446.75600703,0.7872041849342508,27.19327973699583
11527174.72544758,0.7918093349678373,26.57957174305178
11774080.37304949,0.7961977872761189,25.96186287329124
12026274.60178856,0.8006039112642018,25.34182133943777
12283870.6901204,0.8047244232808346,24.73487243402123
12546984.34286193,0.8086250146878153,24.12623006249521
12815733.74316262,0.8123711463757705,23.53449607124092
13090239.60558906,0.8160684058896039,22.946791520109
13370625.23034644,0.8195516666025021,22.36286162305721
13657016.55866154,0.8229352381045768,21.79751416664191
13949542.22935189,0.8261274134881837,21.24462940139158
14248333.63660668,0.8295021183960024,20.69701440132974
14553524.98900529,0.8327029627559817,20.17358113495803
14865253.36979995,0.8361011722039307,19.62888752443085
15183658.79848963,0.8391852574331837,19.08760103336698
15508884.29371279,0.8416997518284578,18.5553908044302
15841075.93748728,0.843979919308752,18.08613183503458
16180382.94082625,0.8475533442833169,17.6601977094351
16526957.71075944,0.8513390242839759,17.17496979693439
16880955.91879007,0.8549530909165491,16.67479137042349
17242536.57081808,0.8582781085513899,16.17703186721567
17611862.07856102,0.8616339609539718,15.68057636116683
17989098.33250475,0.8650165851303416,15.17573848544671
18374414.77641673,0.86832965049632,14.67421722853744
18767984.48345534,0.8714912586727667,14.1676744446753
19169984.23390939,0.874545237887202,13.66158466490366
19580594.59460279,0.8774982352083004,13.15930254312104
20000000,0.8799140385577614,12.67799524629998
